Column1,user_id,task_id,created_at,updated_at,Разница,attempts,solved,points,max_attempts,results,answers,skipped,resource_type,type,submitted_at,wk_partial_answer,performance
720,667888,1197167,12/9/2025 16:18,12/9/2025 16:19,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1248076"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1248076"": [""4""]}]",,Lesson,UserAnswers::LessonAnswer,12/9/2025 16:19,,1.0
721,667888,1197168,12/9/2025 16:19,12/9/2025 16:21,00.00.0000 00:01,1,TRUE,1.0,1,"[{""1248077"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1248077"": [""27""]}]",,Lesson,UserAnswers::LessonAnswer,12/9/2025 16:21,,1.0
722,667888,1197169,12/9/2025 16:21,12/9/2025 16:22,00.00.0000 00:01,1,TRUE,1.0,1,"[{""1248078"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1248078"": [""2""]}]",,Lesson,UserAnswers::LessonAnswer,12/9/2025 16:22,,1.0
723,667888,1194581,12/9/2025 16:26,12/9/2025 16:27,00.00.0000 00:01,1,TRUE,1.0,1,"[{""1243545"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1243545"": [""3""]}]",,Lesson,UserAnswers::LessonAnswer,12/9/2025 16:27,,1.0
724,667888,1197146,12/9/2025 16:32,12/9/2025 16:33,00.00.0000 00:00,1,FALSE,0.0,1,"[{""1248055"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1248055"": [""36""]}]",,Lesson,UserAnswers::LessonAnswer,12/9/2025 16:33,,0.0
725,667888,1197148,12/9/2025 16:33,12/9/2025 16:33,00.00.0000 00:00,1,FALSE,0.0,1,"[{""1248057"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1248057"": [""-39""]}]",,Lesson,UserAnswers::LessonAnswer,12/9/2025 16:33,,0.0
726,667888,1197147,12/9/2025 16:33,12/9/2025 16:33,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1248056"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1248056"": [""6""]}]",,Lesson,UserAnswers::LessonAnswer,12/9/2025 16:33,,1.0
727,667888,1197149,12/9/2025 16:34,12/9/2025 16:34,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1248058"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1248058"": [""5""]}]",,Lesson,UserAnswers::LessonAnswer,12/9/2025 16:34,,1.0
728,667888,1197150,12/9/2025 16:34,12/9/2025 16:34,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1248059"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1248059"": [""6""]}]",,Lesson,UserAnswers::LessonAnswer,12/9/2025 16:34,,1.0
729,667888,1197170,12/9/2025 16:22,12/9/2025 16:25,00.00.0000 00:02,1,FALSE,0.0,1,"[{""1248079"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1248079"": [""0.01522""]}]",,Lesson,UserAnswers::LessonAnswer,12/9/2025 16:25,,0.0
730,667888,1194645,12/9/2025 16:27,12/9/2025 16:29,00.00.0000 00:01,1,TRUE,3.0,1,"[{""1243753"": {""points"": 1.0, ""coefficient"": 1}, ""1243756"": {""points"": 1.0, ""coefficient"": 1}, ""1243757"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1243753"": [""9""], ""1243756"": [""1.26""], ""1243757"": [""0.14""]}]",,Lesson,UserAnswers::LessonAnswer,12/9/2025 16:29,,1.0
731,667888,1194585,12/9/2025 16:29,12/9/2025 16:32,00.00.0000 00:03,1,TRUE,2.0,1,"[{""1243552"": {""points"": 1.0, ""coefficient"": 1}, ""1243553"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1243552"": [""20""], ""1243553"": [""210""]}]",,Lesson,UserAnswers::LessonAnswer,12/9/2025 16:32,,1.0
732,667888,1196526,12/9/2025 16:36,12/9/2025 16:36,00.00.0000 00:00,1,FALSE,0.0,1,"[{""1246980"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1246980"": [""1""]}]",,Lesson,UserAnswers::LessonAnswer,12/9/2025 16:36,,0.0
733,667888,1196527,12/9/2025 16:36,12/9/2025 16:36,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1246981"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1246981"": [""50""]}]",,Lesson,UserAnswers::LessonAnswer,12/9/2025 16:36,,1.0
734,667888,1197223,12/9/2025 16:38,12/9/2025 16:42,00.00.0000 00:04,1,FALSE,0.0,1,"[{""1248149"": {""points"": 0.0, ""coefficient"": 0}, ""1248151"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1248149"": [""0.16""], ""1248151"": [""10.48""]}]",,Lesson,UserAnswers::LessonAnswer,12/9/2025 16:42,,0.0
735,667888,1197228,12/9/2025 16:36,12/9/2025 16:37,00.00.0000 00:00,1,FALSE,1.0,1,"[{""1248157"": {""points"": 0.0, ""coefficient"": 0}, ""1248158"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1248157"": [""100""], ""1248158"": [""10""]}]",,Lesson,UserAnswers::LessonAnswer,12/9/2025 16:37,,0.5
736,667888,1196834,12/9/2025 16:42,12/9/2025 16:43,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1247583"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1247583"": [""1000""]}]",,Lesson,UserAnswers::LessonAnswer,12/9/2025 16:43,,1.0
737,667888,1194575,12/9/2025 16:46,12/9/2025 16:47,00.00.0000 00:01,1,TRUE,1.0,1,"[{""1243539"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1243539"": ""10307317""}]",,Lesson,UserAnswers::LessonAnswer,12/9/2025 16:47,,1.0
738,667888,1194576,12/9/2025 16:47,12/9/2025 16:49,00.00.0000 00:01,1,TRUE,1.0,2,"[{""1243540"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1243540"": ""10307320""}]",,Lesson,UserAnswers::LessonAnswer,12/9/2025 16:49,,1.0
739,667888,1194577,12/9/2025 16:49,12/9/2025 16:52,00.00.0000 00:03,2,FALSE,0.0,2,"[{""1243541"": {""points"": 0.0, ""coefficient"": 0}}, {""1243541"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1243541"": ""10307326""}, {""1243541"": ""10307323""}]",,Lesson,UserAnswers::LessonAnswer,12/9/2025 16:52,,0.0
740,667888,1194578,12/9/2025 16:52,12/9/2025 16:55,00.00.0000 00:02,1,TRUE,1.0,2,"[{""1243542"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1243542"": ""10307329""}]",,Lesson,UserAnswers::LessonAnswer,12/9/2025 16:55,,1.0
741,667888,1194579,12/9/2025 16:55,12/9/2025 16:57,00.00.0000 00:02,2,FALSE,0.0,2,"[{""1243543"": {""points"": 0.0, ""coefficient"": 0}}, {""1243543"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1243543"": ""10307334""}, {""1243543"": ""10307332""}]",,Lesson,UserAnswers::LessonAnswer,12/9/2025 16:57,,0.0
742,667888,1199840,12/9/2025 17:05,12/9/2025 17:07,00.00.0000 00:01,1,FALSE,0.0,1,"[{""1251639"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1251639"": [""931.3""]}]",,Lesson,UserAnswers::LessonAnswer,12/9/2025 17:07,,0.0
743,667888,1199841,12/9/2025 17:07,12/9/2025 17:08,00.00.0000 00:01,1,TRUE,1.0,1,"[{""1251640"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1251640"": ""10343686""}]",,Lesson,UserAnswers::LessonAnswer,12/9/2025 17:08,,1.0
744,667888,1199842,12/9/2025 17:08,12/9/2025 17:09,00.00.0000 00:01,1,TRUE,1.0,1,"[{""1251641"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1251641"": [""4""]}]",,Lesson,UserAnswers::LessonAnswer,12/9/2025 17:09,,1.0
745,667888,1201146,12/9/2025 17:10,12/9/2025 17:11,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1253254"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1253254"": ""10349803""}]",,Lesson,UserAnswers::LessonAnswer,12/9/2025 17:11,,1.0
746,667888,1201147,12/9/2025 17:11,12/9/2025 17:15,00.00.0000 00:03,1,FALSE,0.0,1,"[{""1253255"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1253255"": ""10349806""}]",,Lesson,UserAnswers::LessonAnswer,12/9/2025 17:15,,0.0
747,667888,1201151,12/9/2025 17:17,12/9/2025 17:18,00.00.0000 00:01,1,TRUE,1.0,1,"[{""1253259"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1253259"": ""10349832""}]",,Lesson,UserAnswers::LessonAnswer,12/9/2025 17:18,,1.0
748,667888,1201148,12/9/2025 17:15,12/9/2025 17:16,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1253256"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1253256"": ""10349818""}]",,Lesson,UserAnswers::LessonAnswer,12/9/2025 17:16,,1.0
749,667888,1201150,12/9/2025 17:16,12/9/2025 17:16,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1253258"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1253258"": ""10349827""}]",,Lesson,UserAnswers::LessonAnswer,12/9/2025 17:16,,1.0
750,671753,1197146,12/10/2025 16:16,12/10/2025 16:18,00.00.0000 00:01,1,TRUE,1.0,1,"[{""1248055"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1248055"": [""35""]}]",,Lesson,UserAnswers::LessonAnswer,12/10/2025 16:18,,1.0
751,671753,1197147,12/10/2025 16:18,12/10/2025 16:19,00.00.0000 00:01,1,FALSE,0.0,1,"[{""1248056"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1248056"": [""4.6""]}]",,Lesson,UserAnswers::LessonAnswer,12/10/2025 16:19,,0.0
752,671753,1197148,12/10/2025 16:19,12/10/2025 16:27,00.00.0000 00:07,1,TRUE,1.0,1,"[{""1248057"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1248057"": [""39""]}]",,Lesson,UserAnswers::LessonAnswer,12/10/2025 16:27,,1.0
753,671753,1199806,12/10/2025 16:30,12/10/2025 16:31,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1251589"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1251589"": [""3.2""]}]",,Lesson,UserAnswers::LessonAnswer,12/10/2025 16:31,,1.0
754,671753,1199807,12/10/2025 16:31,12/10/2025 16:32,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1251590"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1251590"": [""3""]}]",,Lesson,UserAnswers::LessonAnswer,12/10/2025 16:32,,1.0
755,671753,1200743,12/10/2025 16:32,12/10/2025 16:32,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1252674"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1252674"": [""120""]}]",,Lesson,UserAnswers::LessonAnswer,12/10/2025 16:32,,1.0
756,671753,1199805,12/10/2025 16:31,12/10/2025 16:31,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1251588"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1251588"": [""84.3""]}]",,Lesson,UserAnswers::LessonAnswer,12/10/2025 16:31,,1.0
757,671753,1200745,12/10/2025 16:33,12/10/2025 16:33,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1252676"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1252676"": [""56""]}]",,Lesson,UserAnswers::LessonAnswer,12/10/2025 16:33,,1.0
758,671753,1197149,12/10/2025 16:27,12/10/2025 16:27,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1248058"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1248058"": [""5""]}]",,Lesson,UserAnswers::LessonAnswer,12/10/2025 16:27,,1.0
759,671753,1200744,12/10/2025 16:32,12/10/2025 16:33,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1252675"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1252675"": [""60""]}]",,Lesson,UserAnswers::LessonAnswer,12/10/2025 16:33,,1.0
760,671753,1197150,12/10/2025 16:27,12/10/2025 16:28,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1248059"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1248059"": [""6""]}]",,Lesson,UserAnswers::LessonAnswer,12/10/2025 16:28,,1.0
761,671753,1199804,12/10/2025 16:30,12/10/2025 16:30,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1251587"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1251587"": [""15""]}]",,Lesson,UserAnswers::LessonAnswer,12/10/2025 16:30,,1.0
762,671753,1200747,12/10/2025 16:33,12/10/2025 16:34,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1252678"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1252678"": [""90""]}]",,Lesson,UserAnswers::LessonAnswer,12/10/2025 16:34,,1.0
763,671753,1200746,12/10/2025 16:34,12/10/2025 16:34,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1252677"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1252677"": [""3.75""]}]",,Lesson,UserAnswers::LessonAnswer,12/10/2025 16:34,,1.0
764,671753,1201411,12/7/2025 9:15,12/10/2025 16:35,03.00.0000 07:19,1,TRUE,1.0,1,"[{""1253655"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1253655"": [""4""]}]",,Lesson,UserAnswers::LessonAnswer,12/10/2025 16:35,,1.0
765,667623,1199819,12/7/2025 14:02,12/12/2025 19:58,05.00.0000 05:55,1,TRUE,1.0,1,"[{""1251602"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1251602"": [""2""]}]",,Lesson,UserAnswers::LessonAnswer,12/12/2025 19:58,,1.0
766,667623,1199866,12/12/2025 19:58,12/12/2025 19:59,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1251677"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1251677"": [""5""]}]",,Lesson,UserAnswers::LessonAnswer,12/12/2025 19:59,,1.0
767,665767,1201598,12/14/2025 3:45,12/14/2025 3:46,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1253885"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1253885"": [""2.5""]}]",,Lesson,UserAnswers::LessonAnswer,12/14/2025 3:46,,1.0
768,665767,1201601,12/14/2025 3:46,12/14/2025 3:46,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1253888"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1253888"": [""86""]}]",,Lesson,UserAnswers::LessonAnswer,12/14/2025 3:46,,1.0
769,665767,1201594,12/14/2025 3:44,12/14/2025 3:45,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1253881"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1253881"": [""0.25""]}]",,Lesson,UserAnswers::LessonAnswer,12/14/2025 3:45,,1.0
770,665767,1201599,12/14/2025 3:46,12/14/2025 3:47,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1253886"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1253886"": [""540""]}]",,Lesson,UserAnswers::LessonAnswer,12/14/2025 3:47,,1.0
771,665767,1201602,12/14/2025 3:47,12/14/2025 3:48,00.00.0000 00:01,1,TRUE,1.0,1,"[{""1253889"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1253889"": [""5""]}]",,Lesson,UserAnswers::LessonAnswer,12/14/2025 3:48,,1.0
772,665767,1201587,12/14/2025 4:44,12/14/2025 4:44,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1253874"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1253874"": ""10352787""}]",,Lesson,UserAnswers::LessonAnswer,12/14/2025 4:44,,1.0
773,665767,1201590,12/14/2025 4:44,12/14/2025 4:44,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1253877"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1253877"": ""10352799""}]",,Lesson,UserAnswers::LessonAnswer,12/14/2025 4:44,,1.0
774,665767,1201588,12/14/2025 4:44,12/14/2025 4:45,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1253875"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1253875"": ""10352791""}]",,Lesson,UserAnswers::LessonAnswer,12/14/2025 4:45,,1.0
775,665767,1201592,12/14/2025 4:45,12/14/2025 4:45,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1253879"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1253879"": ""10352808""}]",,Lesson,UserAnswers::LessonAnswer,12/14/2025 4:45,,1.0
776,672661,1196583,12/14/2025 7:55,12/14/2025 7:56,00.00.0000 00:00,1,FALSE,0.0,1,"[{""1247130"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1247130"": [""КТУ""]}]",,Lesson,UserAnswers::LessonAnswer,12/14/2025 7:56,,0.0
777,672661,1195661,12/14/2025 7:48,12/14/2025 7:50,00.00.0000 00:01,2,TRUE,0.5,2,"[{""1245502"": {""points"": 0.0, ""coefficient"": 0}}, {""1245502"": {""points"": 0.5, ""coefficient"": 1}}]","[{""1245502"": [""1234""]}, {""1245502"": [""1243""]}]",,Lesson,UserAnswers::LessonAnswer,12/14/2025 7:50,,0.5
778,672661,1195662,12/14/2025 7:50,12/14/2025 7:52,00.00.0000 00:01,1,FALSE,0.5,1,"[{""1245503"": {""points"": 0.5, ""coefficient"": 0}}]","[{""1245503"": [""10317539"", ""10317542""]}]",,Lesson,UserAnswers::LessonAnswer,12/14/2025 7:52,,0.0
779,672661,1194577,12/14/2025 7:40,12/14/2025 7:47,00.00.0000 00:06,1,TRUE,1.0,2,"[{""1243541"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1243541"": ""10307324""}]",,Lesson,UserAnswers::LessonAnswer,12/14/2025 7:47,,1.0
780,672661,1195660,12/14/2025 7:48,12/14/2025 7:48,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1245501"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1245501"": ""10317535""}]",,Lesson,UserAnswers::LessonAnswer,12/14/2025 7:48,,1.0
781,672661,1196585,12/14/2025 7:56,12/14/2025 7:57,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1247136"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1247136"": [""10325033"", ""10325035"", ""10325037""]}]",,Lesson,UserAnswers::LessonAnswer,12/14/2025 7:57,,1.0
782,672661,1198791,12/14/2025 8:03,12/14/2025 8:03,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1250196"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1250196"": ""10335735""}]",,Lesson,UserAnswers::LessonAnswer,12/14/2025 8:03,,1.0
783,672661,1195663,12/14/2025 7:52,12/14/2025 7:53,00.00.0000 00:00,1,TRUE,3.0,1,"[{""1245504"": {""points"": 1.0, ""coefficient"": 1}, ""1245505"": {""points"": 1.0, ""coefficient"": 1}, ""1245506"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1245504"": {""10317543"": ""драйверов""}, ""1245505"": {""10317544"": ""файловую систему""}, ""1245506"": {""10317545"": ""графический интерфейс""}}]",,Lesson,UserAnswers::LessonAnswer,12/14/2025 7:53,,1.0
784,672661,1198788,12/14/2025 8:02,12/14/2025 8:02,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1250193"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1250193"": [""10335718"", ""10335720"", ""10335721""]}]",,Lesson,UserAnswers::LessonAnswer,12/14/2025 8:02,,1.0
785,672661,1195664,12/14/2025 7:53,12/14/2025 7:53,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1245507"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1245507"": {""10317546"": ""10317547"", ""10317548"": ""10317549"", ""10317550"": ""10317551"", ""10317552"": ""10317553""}}]",,Lesson,UserAnswers::LessonAnswer,12/14/2025 7:53,,1.0
786,672661,1198789,12/14/2025 8:02,12/14/2025 8:03,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1250194"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1250194"": [""10335724""]}]",,Lesson,UserAnswers::LessonAnswer,12/14/2025 8:03,,1.0
787,672661,1194578,12/14/2025 7:41,12/14/2025 7:42,00.00.0000 00:00,1,TRUE,1.0,2,"[{""1243542"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1243542"": ""10307329""}]",,Lesson,UserAnswers::LessonAnswer,12/14/2025 7:42,,1.0
788,672661,1198790,12/14/2025 8:03,12/14/2025 8:03,00.00.0000 00:00,1,FALSE,0.0,1,"[{""1250195"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1250195"": ""10335732""}]",,Lesson,UserAnswers::LessonAnswer,12/14/2025 8:03,,0.0
789,672661,1196579,12/14/2025 7:54,12/14/2025 7:54,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1247126"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1247126"": ""10325003""}]",,Lesson,UserAnswers::LessonAnswer,12/14/2025 7:54,,1.0
790,672661,1198793,12/14/2025 8:03,12/14/2025 8:04,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1250198"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1250198"": [""10335738"", ""10335740"", ""10335741"", ""10335742""]}]",,Lesson,UserAnswers::LessonAnswer,12/14/2025 8:04,,1.0
791,672661,1196580,12/14/2025 7:54,12/14/2025 7:55,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1247127"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1247127"": [""D:\\7_Класс\\Учеба\\сочинение.txt""]}]",,Lesson,UserAnswers::LessonAnswer,12/14/2025 7:55,,1.0
792,672661,1198792,12/14/2025 8:03,12/14/2025 8:03,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1250197"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1250197"": [""100""]}]",,Lesson,UserAnswers::LessonAnswer,12/14/2025 8:03,,1.0
793,672661,1196582,12/14/2025 7:55,12/14/2025 7:55,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1247129"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1247129"": [""10325013"", ""10325015""]}]",,Lesson,UserAnswers::LessonAnswer,12/14/2025 7:55,,1.0
794,672661,1194575,12/12/2025 13:33,12/14/2025 7:40,01.00.0000 18:06,1,TRUE,1.0,1,"[{""1243539"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1243539"": ""10307317""}]",,Lesson,UserAnswers::LessonAnswer,12/14/2025 7:40,,1.0
795,672661,1199838,12/14/2025 8:19,12/14/2025 8:19,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1251637"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1251637"": ""10343665""}]",,Lesson,UserAnswers::LessonAnswer,12/14/2025 8:19,,1.0
796,672661,1194576,12/14/2025 7:40,12/14/2025 7:40,00.00.0000 00:00,1,TRUE,1.0,2,"[{""1243540"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1243540"": ""10307320""}]",,Lesson,UserAnswers::LessonAnswer,12/14/2025 7:40,,1.0
797,672661,1194579,12/14/2025 7:42,12/14/2025 7:44,00.00.0000 00:02,1,TRUE,1.0,2,"[{""1243543"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1243543"": ""10307333""}]",,Lesson,UserAnswers::LessonAnswer,12/14/2025 7:44,,1.0
798,672661,1199839,12/14/2025 8:19,12/14/2025 8:23,00.00.0000 00:04,1,FALSE,0.0,1,"[{""1251638"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1251638"": {""10343667"": ""10343676"", ""10343669"": ""10343678"", ""10343671"": ""10343680"", ""10343673"": ""10343682"", ""10343675"": ""10343668"", ""10343677"": ""10343670"", ""10343679"": ""10343672"", ""10343681"": ""10343674""}}]",,Lesson,UserAnswers::LessonAnswer,12/14/2025 8:23,,0.0
799,672661,1201146,12/14/2025 8:55,12/21/2025 14:27,07.00.0000 05:31,1,TRUE,1.0,1,"[{""1253254"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1253254"": ""10349803""}]",,Lesson,UserAnswers::LessonAnswer,12/21/2025 14:27,,1.0
800,672661,1199840,12/14/2025 8:23,12/14/2025 8:24,00.00.0000 00:00,1,FALSE,0.0,1,"[{""1251639"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1251639"": [""1024""]}]",,Lesson,UserAnswers::LessonAnswer,12/14/2025 8:24,,0.0
801,672661,1199842,12/14/2025 8:25,12/14/2025 8:26,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1251641"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1251641"": [""4""]}]",,Lesson,UserAnswers::LessonAnswer,12/14/2025 8:26,,1.0
802,672661,1199841,12/14/2025 8:24,12/14/2025 8:25,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1251640"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1251640"": ""10343686""}]",,Lesson,UserAnswers::LessonAnswer,12/14/2025 8:25,,1.0
803,667623,1201590,12/14/2025 17:34,12/14/2025 17:35,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1253877"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1253877"": ""10352799""}]",,Lesson,UserAnswers::LessonAnswer,12/14/2025 17:35,,1.0
804,667623,1201587,12/14/2025 17:33,12/14/2025 17:34,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1253874"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1253874"": ""10352787""}]",,Lesson,UserAnswers::LessonAnswer,12/14/2025 17:34,,1.0
805,667623,1201588,12/14/2025 17:35,12/14/2025 17:35,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1253875"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1253875"": ""10352791""}]",,Lesson,UserAnswers::LessonAnswer,12/14/2025 17:35,,1.0
806,667623,1201592,12/14/2025 17:35,12/14/2025 17:39,00.00.0000 00:03,1,TRUE,1.0,1,"[{""1253879"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1253879"": ""10352808""}]",,Lesson,UserAnswers::LessonAnswer,12/14/2025 17:39,,1.0
807,671753,1196582,12/15/2025 15:41,12/15/2025 15:42,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1247129"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1247129"": [""10325013"", ""10325015""]}]",,Lesson,UserAnswers::LessonAnswer,12/15/2025 15:42,,1.0
808,671753,1196583,12/15/2025 15:42,12/15/2025 15:43,00.00.0000 00:01,1,FALSE,0.0,1,"[{""1247130"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1247130"": [""ЕТИ""]}]",,Lesson,UserAnswers::LessonAnswer,12/15/2025 15:43,,0.0
809,671753,1198790,12/15/2025 15:47,12/15/2025 15:48,00.00.0000 00:01,1,TRUE,1.0,1,"[{""1250195"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1250195"": ""10335729""}]",,Lesson,UserAnswers::LessonAnswer,12/15/2025 15:48,,1.0
810,671753,1196585,12/15/2025 15:43,12/15/2025 15:44,00.00.0000 00:00,1,FALSE,0.6,1,"[{""1247136"": {""points"": 0.6, ""coefficient"": 0}}]","[{""1247136"": [""10325033"", ""10325035"", ""10325036""]}]",,Lesson,UserAnswers::LessonAnswer,12/15/2025 15:44,,0.0
811,671753,1196579,12/15/2025 15:35,12/15/2025 15:35,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1247126"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1247126"": ""10325003""}]",,Lesson,UserAnswers::LessonAnswer,12/15/2025 15:35,,1.0
